house_num,week,year,house_group,living_overall_pct,living_daytime_pct,living_daytime_hours,living_evening_pct,living_evening_hours,living_temp_diff_mean,living_humidity_diff_mean,living_warmer_pct,living_drier_pct,bedroom_overall_pct,bedroom_daytime_pct,bedroom_evening_pct,bedroom_temp_diff_mean,bedroom_humidity_diff_mean,bedroom_warmer_pct,bedroom_drier_pct,avg_solar,max_solar
3,2,2009,active,0.0,0.0,50.666666666666664,0.0,122.63333333333334,-8.022331705245275,0.00936388747147767,0.0,49.605693402577415,0.0,0.0,0.0,-8.29253033311273,0.30209183875780604,0.0,38.18041931140604,0.019688947716743878,0.24
4,2,2009,active,0.0,0.0,52.0,0.0,121.3,-4.980328467153285,-0.6332836587219558,0.0,67.85920369301789,0.6155029813425659,2.051282051282051,0.0,-4.3999978531558614,-0.5756904079798604,0.6924408540103866,70.14810540488556,0.02286879965643118,0.34
6,2,2009,active,1.1155991536834007,3.5151515151515147,55.0,0.0,118.3,-2.0411845960652992,-0.5877927515676656,16.137718792075397,73.8603577611079,5.885747259088286,13.515151515151516,2.3386869540715693,-2.1551444118878194,-0.4409503468206788,24.850932871706096,70.05193306405077,0.04136131467910282,0.3
8,2,2009,active,2.8082323523754567,8.805790108564535,55.266666666666666,0.0,118.03333333333333,-5.915719134493001,-0.6272712148986112,9.136372379303712,69.26331986920562,2.404308520869398,7.539203860072376,0.0,-9.320538820534578,-0.8002317614792444,8.097711098288132,68.95556837853434,0.04050275774289351,0.3
9,2,2009,active,0.827082131179073,2.558001189767995,56.03333333333333,0.0,117.26666666666667,-3.8152826223996636,-0.14934333624610088,6.712829390267359,44.3354491248317,0.6924408540103866,2.1415823914336705,0.0,-3.671500315192267,-0.10434717615314139,7.38603577611079,48.77861127139835,0.035221685227989075,0.3
10,2,2009,active,0.0,0.0,55.166666666666664,0.0,118.13333333333334,-9.571051515793936,-1.371125536380998,1.9042123485285631,79.0151952298519,1.03866128101558,3.262839879154079,0.0,-7.096420765027323,-1.4470228287488804,5.924216195422197,82.66974418157338,0.03309163514081547,0.31
11,2,2009,active,2.0580880938642045,5.5613305613305615,64.13333333333334,0.0,109.16666666666667,-6.850111245954692,-1.356343976941067,2.4427774572033085,89.86343527601461,7.405270244277745,20.01039501039501,0.0,-5.2496925566343045,-1.320667872370753,8.924793229467205,87.01673398730524,0.0549413430420712,0.37
13,2,2009,active,0.0,0.0,58.8,0.0,114.5,-3.927784031686471,0.7958509771717281,12.386997499519138,29.274860550105792,0.0,0.0,0.0,-4.06649051490515,1.3852005933571228,12.925562608193882,3.3852663973841124,0.054613299979153644,0.37
14,2,2009,active,5.077899596076168,14.095034703683929,62.43333333333333,0.0,110.86666666666666,-3.019099874108267,-0.7955935476316108,8.38622812079246,84.17003269859589,21.3310251971533,58.622530699412714,0.3307276007215875,-2.0786127409891035,-1.2942744946871785,22.00423158299673,91.09444123869976,0.06501049097775913,0.41
15,2,2009,active,1.7118676668590114,4.438902743142145,66.83333333333333,0.0,106.46666666666667,-4.66981018981019,-0.5723121289664491,20.965570301981153,64.85862665897288,6.943643008270821,18.00498753117207,0.0,-3.6925974025974035,-0.8974609319751539,21.60030775149067,78.51509905751107,0.06337462537462538,0.37
18,2,2009,active,2.8467012887093675,7.760880964866282,63.56666666666667,0.0,109.73333333333333,-4.073976793248946,-0.5041080367854568,12.175418349682632,60.78091940757838,15.483746874398923,42.21289984268485,0.0,-2.6279332477535307,-1.0208622921655317,20.138488170802077,80.91940757838046,0.06347890295358649,0.46
19,2,2009,active,8.290055779957683,22.727272727272727,62.333333333333336,0.18023430459597475,110.96666666666667,-2.064212846347607,-0.5804814835515588,27.23600692440854,70.70590498172726,7.039815349105598,19.46524064171123,0.06007810153199159,-2.2051931150293873,-0.48648343216565393,26.947489901904216,68.99403731486824,0.06367548278757346,0.41
20,2,2009,active,0.09617234083477592,0.2670940170940171,62.4,0.0,110.9,-1.47407677863551,0.17296267111802335,27.062896710905942,44.75860742450472,1.981150221196384,5.502136752136752,0.0,-2.141066138118089,-0.3290260662593995,23.71609924985574,67.62839007501442,0.05725015647819737,0.41
22,2,2009,active,14.61819580688594,39.62460896767466,63.93333333333333,0.0,109.36666666666666,-2.420270042194093,-0.8485762450022157,19.753798807462974,82.86208886324293,15.29140219272937,40.354535974973935,0.6400487656202377,-1.7090886075949367,-0.7816584336235285,24.908636276206963,79.51529140219273,0.06092194092827004,0.42
24,2,2009,active,1.9042123485285631,4.8844537815126055,63.46666666666667,0.1820940819423369,109.83333333333333,-1.1975394653757108,-0.09355226542487108,25.754952875552988,60.530871321407965,0.5000961723408348,1.365546218487395,0.0,-1.8175984003367716,-0.2718050960943741,22.388920946335833,64.57010963646856,0.062003788676068206,0.46
26,2,2009,active,7.693787266782073,17.57469244288225,75.86666666666666,0.0,97.43333333333334,-2.3343757575757573,-0.6463810613516335,25.735718407386038,73.28332371609925,8.597807270628968,19.639718804920914,0.0,-1.103629487696652,-0.9038944330002069,32.87170609732641,70.8597807270629,0.10711515151515152,0.45
27,2,2009,active,11.002115791498365,25.765765765765764,74.0,0.0,99.3,-1.498479591836735,-1.142345637940078,31.544527793806505,73.64877861127141,7.943835352952491,18.603603603603602,0.0,-1.470341836734694,-1.0806002369042438,33.121754183496826,69.07097518753606,0.10808979591836737,0.45
29,2,2009,active,7.801418439716312,17.6253081347576,81.13333333333334,0.0,102.16666666666667,-2.9115137526447397,-0.9380988519735465,30.53282414984543,71.64939079832698,6.182942353155119,13.968775677896467,0.0,-3.0685516445470284,-0.8603356721764629,30.27823240589198,70.26732133115112,0.10252591380250954,0.46
5,2,2009,control,0.9232544720138488,3.1270358306188926,51.166666666666664,0.0,122.13333333333334,-3.4995291685806156,-0.38910678822901784,6.809001731102135,57.030198115022124,2.8851702250432774,9.77198697068404,0.0,-3.419417163836622,-0.9567789129277571,8.251586843623773,75.16830159646086,0.03055810748736794,0.34
7,2,2009,control,0.09617234083477592,0.29171528588098017,57.13333333333333,0.0,116.16666666666667,-0.11494789495623185,0.883728062615802,39.19984612425467,32.179265243316024,0.9232544720138488,2.4504084014002334,0.1721664275466284,0.10953730721133795,0.6087150785183726,40.75783804577803,35.0644354683593,0.041602751146310964,0.3
12,2,2009,control,0.827082131179073,2.417088251826869,59.3,0.0,114.0,-6.840736975857687,-1.4948788408236209,15.656857087901518,72.59088286208886,8.94402769763416,26.138279932546375,0.0,-4.7893781779661015,-2.561688094089303,21.177149451817655,78.53433352567801,0.05537751677852348,0.37
16,2,2009,control,4.885554914406617,13.633923778851315,62.1,0.0,111.2,-5.21253355704698,-1.0273800754592188,18.9267166762839,74.86055010578957,5.193306405077899,14.492753623188406,0.0,-4.641035025167786,-1.1013220179791219,19.676860934795155,74.39892286978265,0.06842491610738255,0.41
17,2,2009,control,3.577611079053664,10.46119235095613,59.266666666666666,0.0,114.03333333333333,-6.226992023509656,-0.7406258121233376,12.040777072513945,61.85804962492787,2.6158876707059053,7.64904386951631,0.0,-10.420839630562552,-1.8049892081999614,5.731871513752645,79.97691863819966,0.05890218303946264,0.37
21,2,2009,control,0.0,0.0,50.666666666666664,0.0,122.63333333333334,-8.022102803738317,0.009685891850661283,0.0,49.586458934410466,0.0,0.0,0.0,-8.292285966460724,0.30232171725151846,0.0,38.161184843239084,0.019693292144748457,0.24
23,2,2009,control,0.03846893633391037,0.10706638115631692,62.266666666666666,0.0,111.03333333333333,-2.3696649594536923,0.31011931262916115,17.426428159261395,48.586266589728794,0.6924408540103866,1.8201284796573876,0.06004202942059442,-1.0640460947503203,0.04094611154617426,24.543181381034813,56.0492402385074,0.05570849338454974,0.42
25,2,2009,control,1.1925370263512214,3.28215987294865,62.96666666666667,0.0,110.33333333333333,-3.1191962421711903,-0.15549192618753277,24.908636276206963,53.49105597230237,8.482400461627236,23.345685547908946,0.0,-2.7656555323590815,-0.8531959714763933,26.178111175226004,71.97537988074629,0.06597286012526096,0.41
28,2,2009,control,16.676283900750143,44.39276485788114,64.5,0.24509803921568626,108.8,-4.290773049645391,-1.3615125233517278,24.1200230813618,73.18715137526446,17.984227736103097,48.010335917312666,0.1838235294117647,-4.388768321513002,-1.849091918515049,23.04289286401231,75.78380457780342,0.10686997635933808,0.45
30,2,2009,control,2.3466051163685324,5.575868372943328,72.93333333333334,0.0,100.36666666666666,-1.1410004100041,-0.19691276733602833,34.25658780534718,54.106558953644935,10.42508174648971,24.77148080438757,0.0,-1.7774887248872488,-0.9285599421008003,33.2179265243316,67.9361415656857,0.10293767937679377,0.46
