house_num,house_group,year,week,location,hourly_range,coldest_hour,warmest_hour,day_mean,night_mean,day_night_diff,night_pct_below_12,day_pct_in_who
21,control,2009,1,living,5.875619047619047,5.0,21.0,18.70149253731343,20.17359961501444,-1.4721070777010077,0.0,58.656716417910445
22,active,2009,1,living,6.0994761904761905,6.0,19.0,17.085815738963532,17.29179794520548,-0.20598220624194852,0.0,29.126679462571975
23,control,2009,1,living,4.867592020592024,6.0,19.0,19.56106293706294,19.318574317492416,0.2424886195705227,0.0,74.07925407925407
24,active,2009,1,living,3.2744761904761894,6.0,20.0,19.16379051197745,19.185332179930796,-0.021541667953346888,0.0,82.57397839361202
25,control,2009,1,living,6.521476190476193,5.0,13.0,17.050280871670704,15.349151515151517,1.7011293565191874,7.878787878787878,41.404358353510894
26,active,2009,1,living,6.173666666666666,6.0,15.0,20.4262739848282,18.57091005291005,1.8553639319181485,0.0,79.11646586345381
27,active,2009,1,living,7.008761904761906,6.0,15.0,19.242097714029583,16.65697090909091,2.5851268049386746,4.581818181818182,72.88211564320932
28,control,2009,1,living,4.764142857142858,7.0,20.0,18.58281427221172,18.73660900900901,-0.1537947367972876,0.0,71.12476370510396
29,active,2009,1,living,8.22004761904762,6.0,15.0,20.603650239860443,18.6669347826087,1.9367154572517435,0.0,60.4884430876581
30,control,2009,1,living,5.088571428571427,7.0,15.0,16.31271334792123,15.428236363636364,0.8844769842848645,6.472727272727273,25.12035010940919
1,active,2009,1,bedroom,4.024190476190476,9.0,22.0,15.354573703133022,16.422054150453956,-1.0674804473209338,0.03221649484536082,5.771144278606965
2,active,2009,1,bedroom,9.159845559845559,7.0,15.0,18.5264167916042,15.788126201153107,2.7382905904510917,0.06406149903907751,50.14985014985015
3,active,2009,1,bedroom,4.597857142857144,7.0,21.0,18.009691542288554,19.081797427652734,-1.0721058853641807,0.8681672025723474,44.02985074626866
4,active,2009,1,bedroom,8.54874404761905,8.0,15.0,16.238060135790494,15.117134204654127,1.1209259311363677,10.2803738317757,39.28225024248302
5,control,2009,1,bedroom,4.525333333333332,7.0,15.0,13.690350785340314,13.235191238966982,0.45515954637333245,19.875776397515526,1.9895287958115182
6,active,2009,1,bedroom,0.0,17.0,17.0,,,,,
7,control,2009,1,bedroom,2.565111111111113,8.0,15.0,14.60234730538922,14.591635434412265,0.01071187097695514,0.0,0.0
8,active,2009,1,bedroom,7.907571428571426,10.0,20.0,16.46046233766234,20.526876006441224,-4.066413668778885,0.0,11.012987012987013
9,active,2009,1,bedroom,10.433583333333331,6.0,14.0,19.926702127659574,14.072653409090911,5.854048718568663,23.636363636363637,81.91489361702128
10,active,2009,1,bedroom,6.920000000000002,6.0,19.0,,,,,
11,active,2009,1,bedroom,4.2871333333333315,6.0,21.0,16.649907321594068,15.953501577287065,0.6964057443070022,9.869310500225327,29.814814814814817
12,control,2009,1,bedroom,3.243857142857143,7.0,20.0,17.29478238341969,17.67648666232921,-0.3817042789095204,0.0,35.5440414507772
13,active,2009,1,bedroom,5.283481481481484,7.0,16.0,16.698728624535317,16.176161434977576,0.5225671895577406,0.0,32.56505576208178
14,active,2009,1,bedroom,3.2741728084868775,7.0,15.0,15.539413105413104,14.58258910558171,0.9568239998313945,0.0,0.0
15,active,2009,1,bedroom,4.552563492063495,7.0,15.0,16.72723059096176,15.979697068403908,0.7475335225578519,0.0,28.836132020845394
16,control,2009,1,bedroom,3.628095238095238,6.0,13.0,17.29055095075573,15.423036666666667,1.8675142840890633,3.6333333333333337,29.936616284739152
17,control,2009,1,bedroom,5.649190476190476,6.0,16.0,21.361280612244897,19.919576685118855,1.4417039271260421,0.0,99.08163265306122
18,active,2009,1,bedroom,3.6450476190476166,8.0,16.0,18.405458333333335,18.239083567415733,0.16637476591760247,0.0,53.00925925925925
19,active,2009,1,bedroom,5.290809523809523,8.0,15.0,15.15804347826087,14.923315254237288,0.2347282240235824,5.491525423728814,10.531400966183575
20,active,2009,1,bedroom,7.353904761904763,6.0,16.0,16.699000969932104,14.567730834752982,2.131270135179122,13.730834752981261,36.85741998060136
21,control,2009,1,bedroom,4.597619047619045,7.0,21.0,18.00909452736318,19.08320500481232,-1.074110477449139,0.8662175168431183,44.02985074626866
22,active,2009,1,bedroom,2.486666666666668,7.0,14.0,16.38753838771593,16.048547945205478,0.33899044251045396,0.0,13.531669865642995
23,control,2009,1,bedroom,4.536904761904763,7.0,15.0,18.254815850815852,16.8308190091001,1.423996841715752,0.0,53.47319347319347
24,active,2009,1,bedroom,3.056999999999995,6.0,15.0,19.913161108501644,19.20929757785467,0.7038635306469736,0.0,92.62564584311883
25,control,2009,1,bedroom,4.1747619047619065,7.0,14.0,16.436140435835352,15.326474747474746,1.1096656883606055,0.0,16.99757869249395
26,active,2009,1,bedroom,4.957095238095238,6.0,15.0,19.282353859883983,17.7629417989418,1.5194120609421837,0.0,65.28335564480143
27,active,2009,1,bedroom,5.1532380952380965,7.0,15.0,18.90644554011654,17.027385454545453,1.879060085571087,1.090909090909091,69.83415508740475
28,control,2009,1,bedroom,2.795166666666667,7.0,14.0,18.852896975425327,18.126320720720717,0.7265762547046108,0.0,75.89792060491493
29,active,2009,1,bedroom,7.470285714285712,7.0,16.0,20.36962930658526,18.78206884057971,1.5875604660055487,0.0,64.50065416484955
30,control,2009,1,bedroom,3.75104761904762,8.0,15.0,16.61380306345733,16.38926181818182,0.22454124527551045,0.0,32.16630196936542
1,active,2009,2,living,6.180365079365082,10.0,20.0,15.498942731277532,18.178142008132625,-2.6791992768550923,0.4066312167657179,0.4405286343612335
2,active,2009,2,living,4.374729468599032,5.0,19.0,17.11731067961165,17.23470081453634,-0.11739013492469041,0.0,21.941747572815533
3,active,2009,2,living,4.092984126984128,7.0,21.0,19.594539473684208,20.929362761367408,-1.3348232876832,0.0,94.67105263157895
4,active,2009,2,living,4.713304303539596,5.0,21.0,17.772769230769228,17.531110752340975,0.24165847842825272,0.0,42.69230769230769
5,control,2009,2,living,3.144166666666667,7.0,20.0,15.83214983713355,15.689446612273857,0.14270322485969267,4.15040794608017,6.058631921824104
6,active,2009,2,living,8.418888888888887,7.0,14.0,14.894430303030301,12.009288468279005,2.8851418347512965,54.50403084472485,23.696969696969695
7,control,2009,2,living,3.474565732513099,8.0,18.0,12.956534422403735,12.963252269779506,-0.006717847375771413,23.313878080415044,0.0
8,active,2009,2,living,3.830380952380951,10.0,22.0,13.33788902291918,15.398340968586387,-2.0604519456672072,2.2905759162303663,0.24125452352231602
9,active,2009,2,living,4.756849206349207,5.0,13.0,14.551231409875076,12.973525016244313,1.5777063936307627,46.198830409356724,19.33372992266508
10,active,2009,2,living,4.4183333333333366,4.0,15.0,21.357806691449813,20.222526587173704,1.1352801042761094,0.0,57.2809667673716
11,active,2009,2,living,7.638476190476188,6.0,16.0,18.85593555093555,16.914629139072844,1.9413064118627048,7.3509933774834435,70.47817047817048
12,control,2009,2,living,9.503476190476192,6.0,19.0,17.997026419336706,18.402442288390763,-0.4054158690540568,4.048176647708264,43.39516582349635
13,active,2009,2,living,9.348071428571426,7.0,16.0,13.919518140589568,12.147230464886253,1.772287675703316,43.554236729310915,17.857142857142858
14,active,2009,2,living,6.302579365079367,7.0,15.0,16.861057127602777,15.1174801244383,1.7435770031644768,1.6937435188385759,36.83929524826481
15,active,2009,2,living,8.790476190476191,7.0,19.0,15.924688279301746,16.181,-0.25631172069825503,18.76666666666667,32.81795511221945
16,control,2009,2,living,7.973476190476191,7.0,20.0,16.80907139023081,16.090623063683307,0.7184483265475023,11.256454388984508,28.287707997852923
17,control,2009,2,living,4.678626984126986,7.0,14.0,15.856321709786277,15.084025452109847,0.7722962576764303,16.84527796383121,20.41619797525309
18,active,2009,2,living,4.649047619047618,7.0,21.0,19.363345568956476,19.594387575008824,-0.23104200605234837,0.0,70.37231253277399
19,active,2009,2,living,5.721142857142858,7.0,15.0,15.874529411764707,15.054799585348999,0.819729826415708,11.0573600552868,20.909090909090907
20,active,2009,2,living,4.087142857142858,7.0,18.0,15.974893162393162,15.35771995891818,0.617173203474982,3.046901745977405,4.647435897435898
21,control,2009,2,living,4.101888888888887,7.0,19.0,19.594539473684208,20.92960491367862,-1.3350654399944126,0.0,94.67105263157895
22,active,2009,2,living,5.188710513908534,6.0,19.0,17.003915537017726,16.49986534372785,0.5040501932898742,0.0,29.35349322210636
23,control,2009,2,living,4.755793650793651,5.0,16.0,18.522178800856526,17.48905961674947,1.0331191841070577,0.0,58.779443254817984
24,active,2009,2,living,3.6200476190476216,6.0,19.0,19.379122899159665,19.236427818756585,0.14269508040307954,0.0,91.43907563025209
25,control,2009,2,living,6.8545,5.0,13.0,16.544917946003174,14.844812133746984,1.70010581225619,18.510858324715613,36.20963472736898
26,active,2009,2,living,10.703325396825397,6.0,16.0,19.42693760984183,16.057834704562453,3.3691029052793766,7.965594614809275,63.927943760984185
27,active,2009,2,living,11.624365079365077,6.0,15.0,16.605527027027026,13.351820895522387,3.2537061315046394,37.798507462686565,44.77477477477477
28,control,2009,2,living,6.840833333333332,6.0,21.0,15.80098708010336,15.97477559912854,-0.17378851902518022,8.671023965141613,19.379844961240313
29,active,2009,2,living,12.358714285714283,7.0,16.0,19.507450317124732,17.15634791813691,2.3511023989878232,6.492659053833605,42.645850451930976
30,control,2009,2,living,7.148888888888887,6.0,16.0,15.072531992687384,14.149256505576208,0.9232754871111766,27.026022304832715,14.625228519195613
